Source,CH1,CH2
-0.01972799934,-1.50000,0.05600
-0.01972400025,-1.50000,0.06400
-0.01971999928,-1.50000,0.06400
-0.01971600018,-1.50000,0.06400
-0.01971199922,-1.52000,0.06400
-0.01970800012,-1.50000,0.05600
-0.01970399916,-1.50000,0.06400
-0.01970000006,-1.50000,0.06400
-0.01969599910,-1.50000,0.06400
-0.01969200000,-1.50000,0.06400
-0.01968799904,-1.50000,0.06400
-0.01968399994,-1.50000,0.05600
-0.01968000084,-1.50000,0.05600
-0.01967599988,-1.52000,0.05600
-0.01967200078,-1.52000,0.06400
-0.01966799982,-1.52000,0.06400
-0.01966400072,-1.52000,0.05600
-0.01965999976,-1.52000,0.05600
-0.01965600066,-1.52000,0.05600
-0.01965199970,-1.52000,0.05600
-0.01964800060,-1.52000,0.05600
-0.01964399964,-1.52000,0.05600
-0.01964000054,-1.52000,0.05600
-0.01963599958,-1.52000,0.05600
-0.01963200048,-1.52000,0.05600
-0.01962799951,-1.52000,0.04800
-0.01962400042,-1.52000,0.04800
-0.01961999945,-1.52000,0.05600
-0.01961600035,-1.52000,0.05600
-0.01961199939,-1.52000,0.05600
-0.01960800029,-1.52000,0.05600
-0.01960399933,-1.52000,0.05600
-0.01960000023,-1.52000,0.05600
-0.01959599927,-1.52000,0.05600
-0.01959200017,-1.52000,0.05600
-0.01958799921,-1.52000,0.05600
-0.01958400011,-1.52000,0.05600
-0.01957999915,-1.54000,0.05600
-0.01957600005,-1.52000,0.05600
-0.01957199909,-1.52000,0.05600
-0.01956799999,-1.52000,0.05600
-0.01956399903,-1.52000,0.05600
-0.01955999993,-1.52000,0.05600
-0.01955600083,-1.52000,0.05600
-0.01955199987,-1.52000,0.05600
-0.01954800077,-1.52000,0.05600
-0.01954399981,-1.52000,0.04800
-0.01954000071,-1.52000,0.04800
-0.01953599975,-1.50000,0.04800
-0.01953200065,-1.50000,0.04800
-0.01952799968,-1.52000,0.04800
-0.01952400059,-1.52000,0.04800
-0.01951999962,-1.52000,0.04800
-0.01951600052,-1.52000,0.04800
-0.01951199956,-1.50000,0.04000
-0.01950800046,-1.50000,0.04800
-0.01950399950,-1.50000,0.04800
-0.01950000040,-1.52000,0.04800
-0.01949599944,-1.52000,0.04800
-0.01949200034,-1.52000,0.04800
-0.01948799938,-1.52000,0.04000
-0.01948400028,-1.52000,0.04800
-0.01947999932,-1.52000,0.04800
-0.01947600022,-1.52000,0.04800
-0.01947199926,-1.52000,0.04800
-0.01946800016,-1.52000,0.04800
-0.01946399920,-1.52000,0.04800
-0.01946000010,-1.52000,0.04800
-0.01945599914,-1.52000,0.04800
-0.01945200004,-1.52000,0.04000
-0.01944799908,-1.52000,0.04800
-0.01944399998,-1.52000,0.04800
-0.01944000088,-1.52000,0.04800
-0.01943599992,-1.52000,0.04800
-0.01943200082,-1.52000,0.04000
-0.01942799985,-1.52000,0.04000
-0.01942400075,-1.54000,0.04000
-0.01941999979,-1.52000,0.04000
-0.01941600069,-1.52000,0.04000
-0.01941199973,-1.52000,0.04000
-0.01940800063,-1.52000,0.04000
-0.01940399967,-1.52000,0.04000
-0.01940000057,-1.52000,0.04000
-0.01939599961,-1.52000,0.04000
-0.01939200051,-1.52000,0.04000
-0.01938799955,-1.52000,0.04000
-0.01938400045,-1.50000,0.04000
-0.01937999949,-1.52000,0.04000
-0.01937600039,-1.52000,0.04000
-0.01937199943,-1.52000,0.03200
-0.01936800033,-1.52000,0.03200
-0.01936399937,-1.52000,0.03200
-0.01936000027,-1.52000,0.03200
-0.01935599931,-1.52000,0.03200
-0.01935200021,-1.52000,0.03200
-0.01934799924,-1.52000,0.04000
-0.01934400015,-1.52000,0.04000
-0.01933999918,-1.52000,0.03200
-0.01933600008,-1.52000,0.03200
-0.01933199912,-1.52000,0.03200
-0.01932800002,-1.52000,0.03200
-0.01932399906,-1.52000,0.03200
-0.01931999996,-1.52000,0.03200
-0.01931600086,-1.50000,0.03200
-0.01931199990,-1.52000,0.03200
-0.01930800080,-1.52000,0.03200
-0.01930399984,-1.52000,0.03200
-0.01930000074,-1.52000,0.03200
-0.01929599978,-1.52000,0.02400
-0.01929200068,-1.52000,0.02400
-0.01928799972,-1.52000,0.02400
-0.01928400062,-1.52000,0.02400
-0.01927999966,-1.54000,0.02400
-0.01927600056,-1.52000,0.02400
-0.01927199960,-1.52000,0.02400
-0.01926800050,-1.52000,0.02400
-0.01926399954,-1.52000,0.02400
-0.01926000044,-1.52000,0.02400
-0.01925599948,-1.52000,0.02400
-0.01925200038,-1.52000,0.02400
-0.01924799941,-1.52000,0.01600
-0.01924400032,-1.52000,0.01600
-0.01923999935,-1.52000,0.01600
-0.01923600025,-1.52000,0.01600
-0.01923199929,-1.54000,0.01600
-0.01922800019,-1.52000,0.02400
-0.01922399923,-1.52000,0.02400
-0.01922000013,-1.52000,0.01600
-0.01921599917,-1.52000,0.01600
-0.01921200007,-1.52000,0.01600
-0.01920799911,-1.52000,0.02400
-0.01920400001,-1.54000,0.02400
-0.01919999905,-1.54000,0.01600
-0.01919599995,-1.52000,0.01600
-0.01919200085,-1.52000,0.01600
-0.01918799989,-1.52000,0.01600
-0.01918400079,-1.52000,0.01600
-0.01917999983,-1.52000,0.01600
-0.01917600073,-1.52000,0.01600
-0.01917199977,-1.52000,0.01600
-0.01916800067,-1.54000,0.01600
-0.01916399971,-1.52000,0.00800
-0.01916000061,-1.52000,0.00800
-0.01915599965,-1.54000,0.00800
-0.01915200055,-1.52000,0.00800
-0.01914799958,-1.52000,0.00800
-0.01914400049,-1.52000,0.00800
-0.01913999952,-1.52000,0.00800
-0.01913600042,-1.52000,0.00800
-0.01913199946,-1.52000,0.00800
-0.01912800036,-1.52000,0.00800
-0.01912399940,-1.52000,0.00800
-0.01912000030,-1.52000,0.00800
-0.01911599934,-1.52000,0.00800
-0.01911200024,-1.52000,0.00800
-0.01910799928,-1.52000,0.00800
-0.01910400018,-1.52000,0.00800
-0.01909999922,-1.54000,0.00800
-0.01909600012,-1.54000,0.00800
-0.01909199916,-1.54000,0.00800
-0.01908800006,-1.52000,0.00800
-0.01908399910,-1.52000,0.00800
-0.01908000000,-1.52000,0.00800
-0.01907599904,-1.52000,0.00800
-0.01907199994,-1.52000,0.00800
-0.01906800084,-1.52000,0.00800
-0.01906399988,-1.52000,0.00800
-0.01906000078,-1.52000,0.00800
-0.01905599982,-1.52000,0.00800
-0.01905200072,-1.52000,0.00800
-0.01904799975,-1.52000,0.00800
-0.01904400066,-1.52000,0.00800
-0.01903999969,-1.52000,0.00800
-0.01903600059,-1.52000,0.00800
-0.01903199963,-1.52000,0.00800
-0.01902800053,-1.52000,0.00800
-0.01902399957,-1.52000,0.00800
-0.01902000047,-1.52000,0.00800
-0.01901599951,-1.52000,0.00800
-0.01901200041,-1.52000,0.00800
-0.01900799945,-1.52000,0.00
-0.01900400035,-1.52000,0.00800
-0.01899999939,-1.52000,0.00800
-0.01899600029,-1.52000,0.00800
-0.01899199933,-1.52000,0.00800
-0.01898800023,-1.52000,0.00800
-0.01898399927,-1.52000,0.00800
-0.01898000017,-1.52000,0.00800
-0.01897599921,-1.52000,0.00800
-0.01897200011,-1.52000,0.00800
-0.01896799915,-1.52000,0.00800
-0.01896400005,-1.52000,0.00800
-0.01895999908,-1.52000,0.00800
-0.01895599999,-1.52000,0.00800
-0.01895199902,-1.52000,0.00800
-0.01894799992,-1.50000,0.00800
-0.01894400083,-1.50000,0.00800
-0.01893999986,-1.52000,0.00
-0.01893600076,-1.52000,0.00
-0.01893199980,-1.52000,0.00800
-0.01892800070,-1.52000,0.00800
-0.01892399974,-1.52000,0.00800
-0.01892000064,-1.52000,0.00800
-0.01891599968,-1.50000,0.00800
-0.01891200058,-1.50000,0.00800
-0.01890799962,-1.50000,0.00800
-0.01890400052,-1.50000,0.00800
-0.01889999956,-1.52000,0.00800
-0.01889600046,-1.52000,0.00800
-0.01889199950,-1.52000,0.00800
-0.01888800040,-1.50000,0.00800
-0.01888399944,-1.50000,0.00800
-0.01888000034,-1.50000,0.00800
-0.01887599938,-1.50000,0.00800
-0.01887200028,-1.52000,0.00800
-0.01886799932,-1.52000,0.00800
-0.01886400022,-1.52000,0.00800
-0.01885999925,-1.52000,0.00800
-0.01885600016,-1.52000,0.00800
-0.01885199919,-1.52000,0.00800
-0.01884800009,-1.50000,0.00800
-0.01884399913,-1.50000,0.00800
-0.01884000003,-1.52000,0.00800
-0.01883599907,-1.50000,0.00800
-0.01883199997,-1.50000,0.00
-0.01882800087,-1.50000,0.00
-0.01882399991,-1.50000,0.00800
-0.01882000081,-1.50000,0.00800
-0.01881599985,-1.50000,0.00
-0.01881200075,-1.50000,0.00
-0.01880799979,-1.50000,0.00800
-0.01880400069,-1.48000,0.00800
-0.01879999973,-1.48000,0.00
-0.01879600063,-1.48000,0.00800
-0.01879199967,-1.48000,0.00800
-0.01878800057,-1.48000,0.00800
-0.01878399961,-1.48000,0.00
-0.01878000051,-1.48000,0.00800
-0.01877599955,-1.48000,0.00800
-0.01877200045,-1.48000,0.00800
-0.01876799949,-1.46000,0.00800
-0.01876400039,-1.46000,0.00800
-0.01875999942,-1.46000,0.00800
-0.01875600033,-1.48000,0.00
-0.01875199936,-1.48000,0.00800
-0.01874800026,-1.48000,0.00800
-0.01874399930,-1.48000,0.00800
-0.01874000020,-1.48000,0.00800
-0.01873599924,-1.48000,0.00800
-0.01873200014,-1.46000,0.00800
-0.01872799918,-1.46000,0.00
-0.01872400008,-1.48000,0.00
-0.01871999912,-1.48000,0.00800
-0.01871600002,-1.48000,0.00800
-0.01871199906,-1.48000,0.00
-0.01870799996,-1.48000,0.00800
-0.01870400086,-1.48000,0.00800
-0.01869999990,-1.46000,0.00800
-0.01869600080,-1.46000,0.00800
-0.01869199984,-1.48000,0.00
-0.01868800074,-1.46000,0.00
-0.01868399978,-1.46000,0.00
-0.01868000068,-1.44000,0.00
-0.01867599972,-1.44000,0.00
-0.01867200062,-1.46000,0.00
-0.01866799966,-1.44000,0.00
-0.01866400056,-1.44000,0.00
-0.01865999959,-1.44000,0.00
-0.01865600049,-1.44000,0.00
-0.01865199953,-1.44000,0.00
-0.01864800043,-1.44000,0.00
-0.01864399947,-1.44000,0.00
-0.01864000037,-1.44000,0.00
-0.01863599941,-1.44000,0.00
-0.01863200031,-1.44000,0.00
-0.01862799935,-1.44000,0.00800
-0.01862400025,-1.44000,0.00800
-0.01861999929,-1.44000,0.00800
-0.01861600019,-1.44000,0.00800
-0.01861199923,-1.44000,0.00800
-0.01860800013,-1.44000,0.00800
-0.01860399917,-1.44000,0.00800
-0.01860000007,-1.44000,0.00800
-0.01859599911,-1.44000,0.00800
-0.01859200001,-1.42000,0.00
-0.01858799905,-1.42000,0.00
-0.01858399995,-1.42000,0.00
-0.01858000085,-1.42000,0.00
-0.01857599989,-1.42000,0.00
-0.01857200079,-1.42000,0.00800
-0.01856799982,-1.42000,0.00800
-0.01856400073,-1.42000,0.00
-0.01855999976,-1.42000,0.00800
-0.01855600066,-1.42000,0.00800
-0.01855199970,-1.40000,0.00800
-0.01854800060,-1.40000,0.00
-0.01854399964,-1.40000,0.00
-0.01854000054,-1.40000,0.00800
-0.01853599958,-1.40000,0.00800
-0.01853200048,-1.40000,0.00800
-0.01852799952,-1.40000,0.00800
-0.01852400042,-1.40000,0.00800
-0.01851999946,-1.40000,0.00800
-0.01851600036,-1.40000,0.00
-0.01851199940,-1.40000,0.00
-0.01850800030,-1.40000,0.00
-0.01850399934,-1.40000,0.00
-0.01850000024,-1.40000,0.00
-0.01849599928,-1.40000,0.00
-0.01849200018,-1.40000,0.00
-0.01848799922,-1.40000,0.00
-0.01848400012,-1.40000,0.00
-0.01847999915,-1.40000,0.00
-0.01847600006,-1.40000,0.00
-0.01847199909,-1.40000,0.00
-0.01846799999,-1.40000,0.00
-0.01846399903,-1.40000,0.00
-0.01845999993,-1.38000,0.00
-0.01845600083,-1.38000,0.00
-0.01845199987,-1.40000,0.00
-0.01844800077,-1.40000,0.00
-0.01844399981,-1.40000,0.00800
-0.01844000071,-1.38000,0.00800
-0.01843599975,-1.38000,0.00800
-0.01843200065,-1.38000,0.00800
-0.01842799969,-1.38000,0.00800
-0.01842400059,-1.38000,0.00
-0.01841999963,-1.38000,0.00800
-0.01841600053,-1.36000,0.00800
-0.01841199957,-1.36000,0.00
-0.01840800047,-1.38000,0.00
-0.01840399951,-1.36000,0.00
-0.01840000041,-1.36000,0.00
-0.01839599945,-1.38000,0.00
-0.01839200035,-1.38000,0.00
-0.01838799939,-1.36000,0.00
-0.01838400029,-1.36000,0.00
-0.01837999932,-1.36000,0.00800
-0.01837600023,-1.36000,0.00800
-0.01837199926,-1.36000,0.00
-0.01836800016,-1.36000,0.00
-0.01836399920,-1.36000,0.00
-0.01836000010,-1.36000,0.00
-0.01835599914,-1.36000,0.00
-0.01835200004,-1.36000,0.00
-0.01834799908,-1.36000,0.00
-0.01834399998,-1.36000,0.00
-0.01834000088,-1.36000,0.00
-0.01833599992,-1.36000,0.00
-0.01833200082,-1.34000,0.00
-0.01832799986,-1.34000,0.00
-0.01832400076,-1.34000,0.00
-0.01831999980,-1.34000,0.00
-0.01831600070,-1.34000,0.00
-0.01831199974,-1.34000,0.00
-0.01830800064,-1.36000,0.00
-0.01830399968,-1.34000,0.00
-0.01830000058,-1.34000,0.00
-0.01829599962,-1.32000,0.00
-0.01829200052,-1.32000,0.00
-0.01828799956,-1.34000,0.00
-0.01828400046,-1.32000,0.00
-0.01827999949,-1.32000,0.00
-0.01827600040,-1.32000,0.00
-0.01827199943,-1.32000,0.00800
-0.01826800033,-1.32000,0.00800
-0.01826399937,-1.32000,0.00
-0.01826000027,-1.32000,0.00
-0.01825599931,-1.32000,0.00
-0.01825200021,-1.32000,0.00
-0.01824799925,-1.32000,0.00
-0.01824400015,-1.32000,0.00
-0.01823999919,-1.34000,0.00
-0.01823600009,-1.32000,0.00
-0.01823199913,-1.32000,0.00
-0.01822800003,-1.32000,0.00
-0.01822399907,-1.32000,0.00
-0.01821999997,-1.32000,0.00
-0.01821600087,-1.32000,0.00
-0.01821199991,-1.32000,0.00800
-0.01820800081,-1.32000,0.00800
-0.01820399985,-1.32000,0.00
-0.01820000075,-1.32000,0.00
-0.01819599979,-1.32000,0.00
-0.01819200069,-1.32000,0.00
-0.01818799973,-1.32000,0.00
-0.01818400063,-1.30000,0.00
-0.01817999966,-1.30000,0.00
-0.01817600057,-1.30000,0.00
-0.01817199960,-1.30000,0.00
-0.01816800050,-1.30000,0.00
-0.01816399954,-1.30000,0.00
-0.01816000044,-1.30000,0.00
-0.01815599948,-1.30000,0.00
-0.01815200038,-1.30000,0.00
-0.01814799942,-1.30000,0.00
-0.01814400032,-1.30000,0.00
-0.01813999936,-1.30000,0.00
-0.01813600026,-1.30000,0.00
-0.01813199930,-1.30000,0.00
-0.01812800020,-1.30000,0.00
-0.01812399924,-1.30000,0.00
-0.01812000014,-1.30000,0.00
-0.01811599918,-1.30000,0.00
-0.01811200008,-1.30000,0.00
-0.01810799912,-1.30000,0.00800
-0.01810400002,-1.30000,0.00800
-0.01809999906,-1.28000,0.00800
-0.01809599996,-1.28000,0.00
-0.01809200086,-1.26000,0.00
-0.01808799990,-1.26000,0.00
-0.01808400080,-1.28000,0.00
-0.01807999983,-1.28000,0.00
-0.01807600074,-1.28000,0.00800
-0.01807199977,-1.26000,0.00800
-0.01806800067,-1.26000,0.00
-0.01806399971,-1.28000,0.00
-0.01806000061,-1.26000,0.00
-0.01805599965,-1.26000,0.00
-0.01805200055,-1.26000,0.00
-0.01804799959,-1.26000,0.00
-0.01804400049,-1.26000,0.00
-0.01803999953,-1.26000,0.00
-0.01803600043,-1.26000,0.00
-0.01803199947,-1.26000,0.00
-0.01802800037,-1.26000,0.00
-0.01802399941,-1.26000,0.00
-0.01802000031,-1.24000,0.00
-0.01801599935,-1.24000,0.00
-0.01801200025,-1.24000,0.00
-0.01800799929,-1.24000,0.00
-0.01800400019,-1.26000,0.00
-0.01799999923,-1.26000,0.00
-0.01799600013,-1.26000,0.00
-0.01799199916,-1.26000,0.00
-0.01798800007,-1.24000,0.00
-0.01798399910,-1.24000,0.00
-0.01798000000,-1.24000,0.00
-0.01797599904,-1.24000,0.00
-0.01797199994,-1.26000,0.00
-0.01796800084,-1.26000,0.00
-0.01796399988,-1.24000,0.00
-0.01796000078,-1.24000,0.00
-0.01795599982,-1.24000,0.00
-0.01795200072,-1.24000,0.00
-0.01794799976,-1.24000,0.00
-0.01794400066,-1.24000,0.00
-0.01793999970,-1.24000,0.00
-0.01793600060,-1.24000,0.00
-0.01793199964,-1.22000,0.00
-0.01792800054,-1.22000,0.00
-0.01792399958,-1.22000,0.00
-0.01792000048,-1.22000,0.00
-0.01791599952,-1.22000,0.00
-0.01791200042,-1.22000,0.00
-0.01790799946,-1.22000,0.00
-0.01790400036,-1.22000,0.00
-0.01789999940,-1.22000,0.00
-0.01789600030,-1.22000,0.00
-0.01789199933,-1.22000,0.00
-0.01788800023,-1.22000,0.00
-0.01788399927,-1.22000,0.00
-0.01788000017,-1.22000,0.00
-0.01787599921,-1.22000,0.00
-0.01787200011,-1.22000,0.00
-0.01786799915,-1.22000,0.00
-0.01786400005,-1.22000,0.00
-0.01785999909,-1.22000,0.00
-0.01785599999,-1.22000,0.00
-0.01785199903,-1.22000,0.00
-0.01784799993,-1.20000,0.00
-0.01784400083,-1.20000,0.00
-0.01783999987,-1.20000,0.00
-0.01783600077,-1.20000,0.00
-0.01783199981,-1.20000,0.00
-0.01782800071,-1.20000,0.00
-0.01782399975,-1.20000,0.00
-0.01782000065,-1.20000,0.00
-0.01781599969,-1.20000,0.00
-0.01781200059,-1.18000,0.00
-0.01780799963,-1.18000,0.00
-0.01780400053,-1.18000,0.00
-0.01779999956,-1.18000,0.00
-0.01779600047,-1.18000,0.00
-0.01779199950,-1.18000,0.00
-0.01778800040,-1.18000,0.00
-0.01778399944,-1.18000,0.00
-0.01778000034,-1.18000,0.00
-0.01777599938,-1.18000,0.00
-0.01777200028,-1.18000,0.00
-0.01776799932,-1.18000,0.00
-0.01776400022,-1.18000,0.00
-0.01775999926,-1.18000,0.00
-0.01775600016,-1.18000,0.00
-0.01775199920,-1.18000,0.00
-0.01774800010,-1.18000,0.00
-0.01774399914,-1.16000,0.00
-0.01774000004,-1.16000,0.00
-0.01773599908,-1.18000,0.00
-0.01773199998,-1.16000,0.00
-0.01772800088,-1.16000,0.00
-0.01772399992,-1.16000,0.00
-0.01772000082,-1.16000,0.00
-0.01771599986,-1.16000,0.00
-0.01771200076,-1.16000,0.00
-0.01770799980,-1.16000,0.00
-0.01770400070,-1.16000,0.00
-0.01769999973,-1.16000,0.00
-0.01769600064,-1.16000,0.00
-0.01769199967,-1.16000,0.00
-0.01768800057,-1.16000,0.00
-0.01768399961,-1.16000,0.00
-0.01768000051,-1.16000,0.00
-0.01767599955,-1.16000,0.00
-0.01767200045,-1.14000,0.00
-0.01766799949,-1.14000,0.00
-0.01766400039,-1.14000,0.00
-0.01765999943,-1.14000,0.00
-0.01765600033,-1.14000,0.00
-0.01765199937,-1.14000,0.00
-0.01764800027,-1.14000,0.00
-0.01764399931,-1.14000,0.00
-0.01764000021,-1.14000,0.00
-0.01763599925,-1.14000,0.00
-0.01763200015,-1.14000,0.00
-0.01762799919,-1.14000,0.00
-0.01762400009,-1.16000,0.00
-0.01761999913,-1.14000,0.00
-0.01761600003,-1.14000,0.00
-0.01761199906,-1.14000,0.00
-0.01760799997,-1.14000,0.00
-0.01760400087,-1.14000,0.00
-0.01759999990,-1.14000,0.00
-0.01759600081,-1.14000,0.00
-0.01759199984,-1.14000,0.00
-0.01758800074,-1.14000,0.00
-0.01758399978,-1.14000,0.00
-0.01758000068,-1.12000,0.00
-0.01757599972,-1.12000,0.00
-0.01757200062,-1.14000,0.00
-0.01756799966,-1.14000,0.00
-0.01756400056,-1.14000,0.00
-0.01755999960,-1.12000,0.00
-0.01755600050,-1.12000,0.00
-0.01755199954,-1.12000,0.00
-0.01754800044,-1.12000,0.00
-0.01754399948,-1.12000,0.00
-0.01754000038,-1.12000,0.00
-0.01753599942,-1.12000,0.00
-0.01753200032,-1.12000,0.00
-0.01752799936,-1.12000,0.00
-0.01752400026,-1.12000,0.00
-0.01751999930,-1.12000,0.00
-0.01751600020,-1.12000,0.00
-0.01751199923,-1.10000,0.00
-0.01750800014,-1.10000,0.00
-0.01750399917,-1.12000,0.00
-0.01750000007,-1.12000,0.00
-0.01749599911,-1.12000,0.00
-0.01749200001,-1.12000,0.00
-0.01748799905,-1.10000,0.00
-0.01748399995,-1.10000,0.00
-0.01748000085,-1.12000,0.00
-0.01747599989,-1.10000,0.00
-0.01747200079,-1.10000,0.00
-0.01746799983,-1.10000,0.00
-0.01746400073,-1.10000,0.00
-0.01745999977,-1.10000,0.00
-0.01745600067,-1.10000,0.00
-0.01745199971,-1.10000,0.00
-0.01744800061,-1.10000,0.00
-0.01744399965,-1.10000,0.00
-0.01744000055,-1.10000,0.00
-0.01743599959,-1.10000,0.00
-0.01743200049,-1.10000,0.00
-0.01742799953,-1.10000,0.00
-0.01742400043,-1.08000,0.00
-0.01741999947,-1.06000,0.00
-0.01741600037,-1.08000,0.00
-0.01741199940,-1.08000,0.00
-0.01740800031,-1.08000,0.00
-0.01740399934,-1.08000,0.00
-0.01740000024,-1.08000,0.00
-0.01739599928,-1.08000,0.00
-0.01739200018,-1.08000,0.00
-0.01738799922,-1.08000,0.00
-0.01738400012,-1.08000,0.00
-0.01737999916,-1.10000,0.00
-0.01737600006,-1.08000,0.00
-0.01737199910,-1.08000,0.00
-0.01736800000,-1.08000,0.00
-0.01736399904,-1.08000,0.00
-0.01735999994,-1.08000,0.00
-0.01735600084,-1.08000,0.00
-0.01735199988,-1.08000,0.00
-0.01734800078,-1.06000,0.00
-0.01734399982,-1.06000,0.00
-0.01734000072,-1.08000,0.00
-0.01733599976,-1.08000,0.00
-0.01733200066,-1.08000,0.00
-0.01732799970,-1.08000,0.00
-0.01732400060,-1.08000,0.00
-0.01731999964,-1.08000,0.00
-0.01731600054,-1.08000,0.00
-0.01731199957,-1.08000,0.00
-0.01730800048,-1.06000,0.00
-0.01730399951,-1.06000,0.00
-0.01730000041,-1.06000,0.00
-0.01729599945,-1.06000,0.00
-0.01729200035,-1.06000,0.00
-0.01728799939,-1.06000,0.00
-0.01728400029,-1.04000,0.00
-0.01727999933,-1.04000,0.00
-0.01727600023,-1.06000,0.00
-0.01727199927,-1.06000,0.00
-0.01726800017,-1.04000,0.00
-0.01726399921,-1.04000,0.00
-0.01726000011,-1.06000,0.00
-0.01725599915,-1.06000,0.00
-0.01725200005,-1.06000,0.00
-0.01724799909,-1.04000,0.00
-0.01724399999,-1.04000,0.00
-0.01723999903,-1.04000,0.00
-0.01723599993,-1.04000,0.00
-0.01723200083,-1.04000,0.00
-0.01722799987,-1.04000,0.00
-0.01722400077,-1.04000,0.00
-0.01721999981,-1.04000,0.00
-0.01721600071,-1.04000,0.00
-0.01721199974,-1.04000,0.00
-0.01720800065,-1.02000,0.00
-0.01720399968,-1.02000,0.00
-0.01720000058,-1.04000,0.00
-0.01719599962,-1.04000,0.00
-0.01719200052,-1.04000,0.00
-0.01718799956,-1.02000,0.00
-0.01718400046,-1.00000,0.00
-0.01717999950,-1.00000,0.00
-0.01717600040,-1.02000,0.00
-0.01717199944,-1.02000,0.00
-0.01716800034,-1.02000,0.00
-0.01716399938,-1.02000,0.00
-0.01716000028,-1.00000,0.00
-0.01715599932,-1.00000,0.00
-0.01715200022,-1.02000,0.00
-0.01714799926,-1.02000,0.00
-0.01714400016,-1.00000,0.00
-0.01713999920,-1.00000,0.00
-0.01713600010,-1.00000,0.00
-0.01713199914,-1.00000,0.00
-0.01712800004,-1.02000,0.00
-0.01712399907,-1.00000,0.00
-0.01711999997,-1.00000,0.00
-0.01711600088,-1.00000,0.00
-0.01711199991,-1.02000,0.00
-0.01710800081,-1.02000,0.00
-0.01710399985,-1.00000,0.00
-0.01710000075,-1.00000,0.00
-0.01709599979,-1.00000,0.00
-0.01709200069,-1.00000,0.00
-0.01708799973,-1.00000,0.00
-0.01708400063,-1.00000,0.00
-0.01707999967,-1.00000,0.00
-0.01707600057,-0.98000,0.00
-0.01707199961,-0.98000,0.00
-0.01706800051,-0.98000,0.00
-0.01706399955,-0.98000,0.00
-0.01706000045,-0.98000,0.00
-0.01705599949,-1.00000,0.00
-0.01705200039,-0.98000,0.00
-0.01704799943,-0.96000,0.00
-0.01704400033,-0.96000,0.00
-0.01703999937,-0.96000,0.00
-0.01703600027,-0.96000,0.00
-0.01703199930,-0.96000,0.00
-0.01702800021,-0.96000,0.00
-0.01702399924,-0.98000,0.00
-0.01702000014,-0.96000,0.00
-0.01701599918,-0.96000,0.00
-0.01701200008,-0.96000,0.00
-0.01700799912,-0.98000,0.00
-0.01700400002,-0.96000,0.00
-0.01699999906,-0.96000,0.00
-0.01699599996,-0.98000,0.00
-0.01699200086,-0.98000,0.00
-0.01698799990,-0.96000,0.00
-0.01698400080,-0.96000,0.00
-0.01697999984,-0.96000,0.00
